id,level,givens,grid
medium_140,medium,36,"[[8, 0, 6, 0, 4, 1, 7, 2, 5], [0, 5, 0, 8, 0, 6, 0, 3, 0], [3, 0, 0, 2, 0, 0, 0, 8, 0], [7, 8, 0, 6, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 5, 0, 6, 0], [0, 0, 9, 0, 2, 0, 0, 0, 8], [0, 0, 3, 0, 7, 0, 0, 0, 6], [5, 6, 8, 0, 0, 3, 0, 0, 0], [4, 7, 0, 0, 6, 8, 0, 9, 1]]"
medium_141,medium,36,"[[5, 0, 0, 0, 0, 6, 4, 0, 0], [0, 0, 0, 4, 2, 9, 0, 7, 3], [4, 0, 2, 5, 0, 3, 0, 0, 0], [0, 4, 0, 8, 0, 5, 2, 6, 1], [0, 0, 3, 0, 0, 1, 0, 0, 4], [0, 0, 6, 7, 9, 0, 0, 0, 0], [3, 7, 0, 6, 0, 0, 9, 1, 0], [0, 0, 0, 3, 4, 0, 0, 5, 0], [6, 0, 5, 0, 0, 0, 0, 4, 7]]"
medium_142,medium,36,"[[7, 0, 0, 4, 0, 6, 0, 0, 0], [5, 4, 6, 9, 8, 1, 0, 2, 0], [8, 0, 1, 0, 7, 2, 0, 0, 0], [0, 8, 4, 7, 0, 0, 0, 0, 0], [0, 0, 0, 8, 1, 0, 0, 9, 0], [0, 7, 9, 0, 6, 0, 0, 0, 8], [0, 1, 5, 2, 0, 8, 0, 7, 6], [0, 6, 0, 1, 0, 0, 9, 0, 0], [0, 0, 0, 0, 3, 0, 4, 0, 1]]"
medium_143,medium,36,"[[6, 0, 8, 7, 3, 0, 0, 1, 0], [9, 0, 0, 0, 8, 4, 0, 3, 2], [0, 0, 3, 0, 1, 0, 0, 8, 0], [0, 0, 9, 0, 0, 3, 5, 0, 0], [2, 0, 0, 0, 7, 0, 0, 0, 8], [5, 0, 7, 0, 9, 0, 0, 6, 3], [0, 0, 2, 8, 5, 9, 3, 0, 0], [0, 0, 5, 0, 0, 0, 0, 0, 7], [3, 0, 4, 1, 0, 0, 0, 5, 9]]"
medium_144,medium,36,"[[0, 9, 0, 0, 6, 0, 1, 0, 7], [0, 4, 0, 0, 5, 0, 8, 2, 0], [5, 7, 1, 0, 0, 0, 3, 0, 4], [0, 8, 5, 3, 0, 0, 0, 4, 0], [0, 3, 0, 0, 4, 0, 0, 7, 8], [4, 0, 0, 8, 0, 0, 2, 0, 0], [3, 6, 9, 0, 0, 4, 0, 0, 2], [0, 0, 7, 0, 0, 0, 0, 1, 5], [1, 5, 0, 0, 8, 0, 0, 0, 6]]"
medium_145,medium,36,"[[7, 9, 2, 3, 8, 0, 0, 5, 4], [0, 0, 5, 0, 2, 0, 6, 0, 0], [3, 6, 0, 4, 0, 1, 0, 2, 0], [2, 0, 0, 8, 9, 0, 0, 6, 5], [8, 3, 0, 5, 0, 4, 0, 1, 0], [0, 0, 0, 2, 0, 0, 3, 0, 8], [9, 8, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 5, 0, 1, 0, 2, 0, 0, 0]]"
medium_146,medium,36,"[[0, 0, 2, 3, 0, 1, 9, 0, 0], [0, 9, 0, 0, 0, 0, 3, 7, 0], [7, 0, 1, 9, 0, 0, 0, 0, 0], [0, 0, 7, 0, 8, 6, 0, 0, 5], [8, 4, 0, 0, 3, 5, 1, 9, 0], [0, 0, 0, 1, 0, 0, 0, 8, 0], [0, 0, 0, 7, 4, 9, 6, 2, 0], [2, 6, 8, 0, 1, 0, 7, 0, 9], [4, 0, 0, 6, 0, 0, 0, 1, 0]]"
medium_147,medium,36,"[[0, 0, 9, 0, 4, 7, 0, 0, 0], [0, 0, 1, 0, 3, 0, 8, 0, 7], [7, 4, 0, 1, 0, 6, 0, 3, 2], [4, 0, 6, 0, 9, 0, 0, 0, 3], [0, 0, 2, 0, 0, 0, 0, 0, 4], [3, 8, 0, 6, 0, 0, 0, 0, 5], [0, 0, 0, 0, 6, 0, 5, 2, 0], [0, 2, 5, 3, 7, 9, 0, 6, 0], [0, 6, 0, 0, 0, 1, 3, 7, 0]]"
medium_148,medium,36,"[[0, 0, 0, 0, 0, 2, 0, 0, 0], [0, 0, 2, 7, 0, 6, 9, 0, 5], [0, 7, 0, 4, 0, 0, 2, 0, 8], [6, 8, 7, 3, 0, 0, 0, 0, 2], [2, 5, 1, 0, 0, 7, 4, 0, 0], [9, 3, 0, 5, 0, 0, 0, 8, 6], [1, 9, 5, 0, 0, 0, 3, 6, 4], [7, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 9, 1, 5, 0, 0, 0]]"
medium_149,medium,36,"[[0, 5, 9, 0, 8, 6, 0, 1, 4], [8, 0, 6, 0, 4, 1, 0, 0, 0], [0, 0, 1, 5, 0, 0, 7, 6, 0], [0, 0, 0, 0, 0, 3, 0, 5, 0], [0, 4, 0, 0, 0, 0, 8, 0, 9], [0, 0, 0, 0, 0, 0, 0, 3, 0], [0, 9, 0, 6, 7, 4, 1, 2, 0], [3, 0, 2, 9, 0, 8, 0, 4, 0], [7, 6, 4, 0, 3, 0, 9, 0, 0]]"
medium_150,medium,36,"[[2, 0, 0, 0, 0, 0, 9, 0, 0], [0, 3, 0, 5, 0, 0, 6, 7, 2], [5, 8, 0, 2, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 9, 2, 0, 0], [8, 0, 2, 0, 1, 4, 5, 9, 0], [0, 0, 5, 0, 2, 0, 0, 4, 7], [0, 1, 0, 4, 3, 5, 0, 2, 0], [9, 2, 0, 6, 7, 0, 3, 0, 4], [0, 0, 0, 0, 8, 2, 0, 0, 0]]"
medium_151,medium,36,"[[0, 1, 9, 0, 7, 8, 0, 4, 3], [0, 5, 0, 1, 0, 6, 0, 7, 0], [8, 0, 0, 0, 0, 0, 1, 0, 6], [0, 4, 6, 9, 0, 2, 0, 3, 5], [0, 0, 8, 0, 0, 0, 0, 6, 1], [5, 7, 0, 0, 6, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 0, 5, 0], [0, 0, 0, 3, 0, 4, 6, 0, 0], [9, 6, 2, 8, 0, 7, 0, 1, 0]]"
medium_152,medium,36,"[[4, 5, 0, 6, 9, 0, 0, 0, 0], [7, 0, 0, 5, 0, 2, 3, 0, 0], [0, 6, 0, 0, 7, 0, 2, 0, 5], [0, 0, 6, 4, 2, 0, 5, 0, 0], [0, 0, 0, 0, 3, 5, 6, 1, 7], [3, 9, 5, 7, 0, 0, 8, 2, 0], [5, 0, 0, 0, 0, 0, 0, 8, 0], [0, 0, 0, 0, 0, 7, 4, 5, 0], [8, 0, 7, 0, 5, 0, 0, 0, 1]]"
medium_153,medium,36,"[[0, 1, 0, 9, 0, 0, 4, 0, 6], [8, 9, 2, 6, 7, 0, 0, 0, 1], [7, 0, 0, 0, 0, 3, 0, 8, 0], [0, 0, 0, 2, 9, 0, 8, 0, 0], [9, 0, 0, 4, 0, 0, 0, 0, 0], [6, 0, 8, 0, 0, 0, 0, 9, 2], [0, 0, 9, 7, 0, 0, 1, 0, 5], [3, 7, 0, 5, 0, 1, 9, 0, 8], [0, 5, 0, 0, 0, 0, 6, 3, 7]]"
medium_154,medium,36,"[[0, 2, 3, 0, 9, 0, 0, 6, 0], [4, 0, 6, 3, 0, 5, 0, 1, 0], [0, 0, 0, 0, 8, 0, 5, 0, 0], [2, 0, 7, 4, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 7, 1], [8, 3, 0, 0, 0, 2, 0, 0, 6], [0, 0, 8, 2, 7, 0, 0, 9, 4], [0, 0, 2, 0, 0, 0, 0, 8, 5], [1, 4, 9, 8, 0, 6, 3, 0, 7]]"
medium_155,medium,36,"[[7, 1, 0, 0, 8, 0, 0, 0, 9], [3, 8, 5, 9, 0, 6, 7, 0, 0], [0, 0, 0, 2, 0, 0, 0, 0, 0], [8, 0, 7, 0, 0, 4, 0, 0, 6], [1, 0, 0, 7, 0, 8, 0, 5, 0], [4, 0, 3, 6, 9, 1, 0, 2, 0], [5, 7, 0, 4, 0, 9, 0, 0, 1], [0, 0, 1, 0, 7, 5, 0, 0, 0], [0, 3, 0, 0, 6, 2, 0, 0, 0]]"
medium_156,medium,36,"[[4, 9, 2, 0, 0, 0, 1, 0, 0], [8, 0, 7, 0, 1, 5, 0, 0, 4], [5, 0, 3, 0, 0, 0, 6, 7, 8], [0, 0, 6, 1, 0, 0, 0, 0, 0], [0, 5, 0, 0, 4, 0, 0, 6, 0], [3, 4, 0, 6, 0, 0, 5, 1, 0], [0, 0, 0, 0, 3, 1, 2, 0, 0], [0, 3, 0, 8, 2, 0, 7, 0, 6], [0, 2, 0, 5, 0, 6, 3, 0, 0]]"
medium_157,medium,36,"[[2, 0, 9, 6, 1, 0, 4, 0, 8], [0, 0, 5, 0, 2, 3, 7, 6, 0], [1, 7, 0, 5, 0, 0, 3, 0, 0], [5, 0, 7, 4, 0, 0, 0, 0, 0], [0, 2, 4, 0, 0, 0, 8, 7, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 6, 2, 0, 7, 0, 0, 8, 0], [0, 9, 8, 0, 0, 6, 0, 0, 7], [7, 0, 1, 0, 0, 9, 6, 2, 3]]"
medium_158,medium,36,"[[0, 2, 0, 0, 0, 0, 0, 1, 0], [6, 0, 3, 0, 7, 1, 0, 0, 0], [0, 8, 0, 0, 0, 0, 0, 0, 5], [0, 0, 2, 6, 5, 0, 8, 0, 1], [0, 6, 0, 0, 0, 3, 0, 0, 0], [3, 0, 0, 4, 2, 0, 5, 0, 6], [0, 9, 6, 3, 1, 5, 4, 0, 7], [5, 3, 1, 7, 0, 8, 6, 0, 9], [8, 0, 0, 0, 0, 0, 0, 5, 0]]"
medium_159,medium,36,"[[0, 0, 0, 2, 6, 4, 3, 0, 0], [3, 5, 1, 7, 0, 0, 0, 0, 0], [4, 2, 6, 0, 1, 0, 9, 7, 8], [0, 0, 0, 0, 3, 2, 0, 0, 0], [5, 8, 0, 0, 4, 7, 0, 0, 0], [0, 1, 3, 8, 9, 0, 0, 0, 0], [8, 0, 0, 3, 0, 0, 0, 9, 0], [6, 3, 2, 0, 5, 1, 0, 0, 0], [1, 0, 5, 0, 0, 8, 0, 0, 0]]"
medium_160,medium,36,"[[6, 0, 0, 8, 0, 0, 3, 0, 0], [0, 2, 1, 0, 3, 0, 0, 6, 0], [0, 0, 0, 0, 9, 0, 1, 8, 0], [9, 8, 0, 0, 0, 0, 7, 0, 6], [0, 6, 0, 9, 4, 0, 2, 0, 5], [0, 5, 2, 0, 0, 6, 0, 0, 8], [2, 3, 0, 7, 0, 0, 0, 0, 1], [7, 0, 6, 4, 8, 0, 0, 2, 0], [0, 1, 8, 0, 0, 3, 0, 7, 0]]"
medium_161,medium,36,"[[0, 2, 3, 0, 7, 5, 9, 0, 0], [6, 0, 0, 8, 0, 0, 0, 5, 0], [0, 0, 0, 0, 0, 1, 3, 0, 8], [0, 0, 0, 0, 0, 4, 0, 6, 9], [9, 0, 2, 0, 0, 0, 1, 0, 0], [7, 0, 0, 9, 2, 0, 5, 8, 0], [1, 0, 0, 2, 0, 0, 0, 0, 5], [5, 0, 0, 0, 6, 7, 0, 0, 2], [2, 0, 0, 5, 4, 3, 6, 7, 1]]"
medium_162,medium,36,"[[0, 0, 0, 4, 0, 0, 8, 7, 1], [0, 8, 0, 0, 0, 6, 0, 5, 4], [0, 9, 0, 0, 0, 7, 3, 6, 2], [1, 0, 0, 3, 0, 2, 7, 4, 9], [0, 0, 0, 0, 0, 1, 5, 0, 0], [0, 0, 3, 0, 7, 0, 6, 1, 8], [9, 0, 0, 0, 2, 8, 0, 0, 0], [0, 0, 0, 0, 0, 3, 1, 9, 0], [3, 4, 0, 7, 0, 0, 0, 0, 6]]"
medium_163,medium,36,"[[5, 0, 0, 0, 0, 0, 3, 0, 2], [0, 3, 2, 6, 5, 0, 1, 0, 4], [9, 1, 4, 0, 0, 0, 0, 0, 6], [6, 5, 0, 7, 4, 9, 8, 0, 0], [0, 9, 7, 1, 0, 0, 0, 0, 3], [2, 8, 0, 0, 0, 0, 9, 4, 7], [0, 0, 0, 8, 3, 0, 4, 0, 0], [0, 4, 0, 0, 0, 2, 0, 0, 0], [0, 0, 8, 0, 0, 4, 2, 0, 0]]"
medium_164,medium,36,"[[0, 9, 8, 0, 0, 6, 0, 0, 4], [0, 0, 0, 0, 9, 0, 5, 0, 0], [7, 0, 6, 0, 3, 0, 0, 1, 0], [9, 6, 0, 5, 0, 7, 8, 0, 0], [0, 4, 7, 3, 0, 2, 6, 0, 0], [0, 0, 0, 9, 0, 0, 0, 5, 0], [6, 0, 0, 0, 2, 5, 0, 8, 3], [0, 0, 3, 6, 0, 0, 2, 0, 0], [4, 2, 0, 8, 1, 0, 7, 0, 9]]"
medium_165,medium,36,"[[0, 6, 0, 0, 4, 0, 9, 7, 0], [0, 0, 8, 9, 0, 2, 3, 0, 0], [2, 7, 0, 3, 0, 1, 0, 4, 0], [0, 0, 4, 0, 2, 8, 6, 1, 0], [0, 0, 6, 0, 0, 3, 0, 2, 0], [8, 2, 0, 6, 0, 0, 4, 0, 0], [0, 0, 0, 0, 0, 7, 5, 0, 0], [7, 0, 1, 0, 3, 0, 2, 0, 0], [6, 3, 0, 0, 8, 4, 0, 9, 0]]"
medium_166,medium,36,"[[5, 0, 0, 7, 6, 1, 8, 0, 0], [8, 0, 3, 0, 0, 4, 0, 6, 0], [0, 0, 0, 0, 0, 0, 5, 0, 0], [6, 7, 9, 3, 0, 8, 0, 1, 5], [0, 0, 0, 2, 0, 5, 0, 9, 7], [2, 5, 0, 6, 0, 0, 3, 4, 0], [1, 2, 7, 9, 8, 0, 4, 5, 3], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 7, 0]]"
medium_167,medium,36,"[[0, 8, 0, 0, 0, 0, 5, 0, 0], [0, 0, 5, 0, 0, 9, 0, 0, 3], [3, 7, 6, 5, 2, 1, 0, 8, 0], [0, 0, 0, 9, 0, 8, 3, 0, 7], [7, 5, 0, 0, 4, 0, 0, 0, 8], [8, 6, 0, 3, 5, 0, 1, 0, 0], [5, 1, 0, 0, 0, 4, 8, 0, 6], [0, 0, 8, 7, 0, 0, 0, 9, 4], [0, 9, 0, 0, 0, 0, 0, 1, 0]]"
medium_168,medium,36,"[[0, 0, 0, 0, 7, 0, 4, 8, 9], [4, 0, 8, 5, 3, 6, 0, 0, 0], [2, 7, 1, 0, 0, 8, 5, 6, 0], [8, 4, 0, 0, 5, 0, 1, 3, 0], [0, 0, 3, 0, 4, 0, 0, 9, 5], [0, 0, 0, 0, 0, 3, 0, 0, 0], [0, 1, 5, 7, 8, 0, 9, 0, 6], [7, 8, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 3, 0, 0, 0, 0, 8]]"
medium_169,medium,36,"[[4, 6, 0, 0, 1, 8, 0, 0, 0], [0, 8, 1, 0, 0, 0, 4, 6, 2], [7, 3, 0, 0, 0, 6, 0, 0, 0], [0, 7, 0, 0, 3, 4, 0, 0, 6], [0, 0, 0, 0, 0, 7, 0, 0, 0], [5, 4, 3, 0, 6, 9, 1, 7, 0], [0, 1, 0, 8, 0, 0, 0, 2, 4], [8, 0, 0, 0, 4, 2, 0, 0, 9], [0, 2, 0, 6, 9, 1, 0, 0, 0]]"
medium_170,medium,36,"[[0, 0, 9, 0, 0, 2, 3, 8, 0], [8, 0, 0, 0, 6, 0, 0, 0, 0], [4, 7, 2, 0, 0, 1, 6, 0, 0], [9, 5, 0, 0, 4, 0, 0, 0, 0], [0, 0, 6, 0, 0, 7, 4, 2, 0], [2, 4, 3, 1, 8, 0, 0, 0, 7], [3, 0, 0, 0, 0, 0, 9, 7, 4], [0, 0, 0, 0, 0, 0, 0, 0, 8], [7, 9, 4, 0, 0, 8, 1, 6, 5]]"
medium_171,medium,36,"[[4, 2, 0, 7, 5, 9, 0, 6, 1], [0, 0, 8, 3, 0, 4, 0, 5, 0], [9, 5, 7, 0, 6, 0, 3, 0, 0], [5, 0, 9, 0, 7, 0, 4, 8, 0], [6, 0, 1, 4, 0, 0, 0, 3, 0], [2, 0, 4, 0, 0, 0, 0, 0, 6], [0, 1, 0, 0, 4, 0, 6, 0, 7], [3, 0, 5, 0, 9, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]"
medium_172,medium,36,"[[6, 9, 5, 0, 3, 4, 1, 8, 0], [0, 7, 4, 0, 2, 0, 0, 0, 6], [2, 1, 0, 0, 0, 5, 0, 4, 3], [4, 6, 7, 0, 0, 0, 0, 0, 5], [8, 3, 0, 2, 0, 0, 6, 7, 0], [0, 0, 9, 6, 0, 0, 3, 0, 8], [0, 0, 0, 0, 0, 0, 4, 3, 0], [0, 0, 0, 0, 9, 0, 5, 6, 0], [0, 0, 0, 0, 0, 3, 8, 0, 0]]"
medium_173,medium,36,"[[0, 2, 9, 0, 0, 6, 8, 4, 3], [8, 3, 0, 2, 9, 0, 0, 0, 7], [6, 0, 0, 3, 0, 0, 0, 0, 0], [0, 6, 7, 0, 0, 0, 0, 0, 0], [9, 0, 3, 0, 2, 5, 4, 0, 6], [5, 0, 2, 0, 7, 0, 0, 3, 8], [0, 0, 8, 5, 0, 7, 3, 6, 0], [0, 0, 1, 4, 0, 0, 0, 8, 0], [0, 0, 0, 0, 0, 2, 0, 1, 0]]"
medium_174,medium,36,"[[1, 0, 4, 0, 2, 0, 0, 0, 0], [0, 9, 2, 0, 5, 0, 4, 0, 7], [8, 0, 5, 0, 4, 1, 0, 3, 9], [5, 1, 0, 0, 0, 0, 0, 0, 8], [0, 0, 0, 0, 0, 0, 0, 5, 0], [2, 8, 9, 1, 0, 0, 0, 4, 0], [0, 2, 3, 0, 8, 0, 1, 0, 4], [6, 0, 0, 2, 3, 0, 8, 9, 0], [0, 0, 8, 0, 0, 6, 0, 0, 2]]"
medium_175,medium,36,"[[5, 0, 9, 6, 0, 8, 0, 0, 0], [0, 1, 0, 9, 0, 0, 0, 0, 6], [8, 2, 0, 0, 0, 0, 0, 0, 9], [1, 0, 8, 0, 9, 0, 0, 2, 0], [2, 0, 0, 0, 3, 1, 9, 0, 7], [4, 9, 7, 5, 0, 0, 3, 0, 8], [6, 0, 0, 0, 8, 0, 7, 9, 0], [0, 0, 0, 0, 5, 0, 8, 0, 0], [0, 0, 0, 1, 7, 9, 0, 6, 4]]"
medium_176,medium,36,"[[0, 5, 8, 0, 0, 0, 0, 0, 7], [0, 0, 0, 0, 0, 8, 2, 0, 0], [2, 0, 3, 0, 4, 6, 1, 0, 0], [6, 0, 0, 1, 8, 0, 0, 0, 2], [0, 0, 0, 4, 0, 0, 0, 7, 1], [0, 1, 7, 2, 0, 0, 6, 0, 4], [7, 0, 4, 0, 5, 0, 9, 0, 6], [9, 0, 2, 0, 7, 0, 5, 0, 3], [5, 0, 1, 6, 0, 0, 7, 0, 0]]"
medium_177,medium,36,"[[5, 0, 3, 0, 0, 0, 8, 0, 0], [6, 8, 0, 3, 0, 0, 4, 0, 0], [9, 4, 0, 0, 0, 0, 0, 3, 5], [7, 6, 0, 0, 0, 0, 9, 4, 0], [3, 9, 0, 0, 0, 7, 0, 0, 0], [0, 5, 2, 4, 0, 0, 6, 0, 7], [2, 0, 0, 0, 7, 4, 0, 0, 8], [0, 1, 0, 0, 0, 2, 7, 6, 4], [0, 0, 6, 5, 1, 0, 0, 0, 2]]"
medium_178,medium,36,"[[0, 7, 0, 1, 0, 9, 3, 0, 8], [0, 0, 1, 8, 3, 4, 0, 0, 0], [4, 0, 8, 0, 0, 2, 5, 0, 1], [0, 0, 0, 3, 0, 0, 0, 0, 0], [0, 0, 0, 0, 9, 1, 4, 0, 5], [0, 9, 0, 5, 0, 0, 2, 0, 0], [3, 6, 4, 0, 0, 7, 8, 5, 0], [7, 1, 2, 9, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 3, 1, 7, 0]]"
medium_179,medium,36,"[[0, 0, 0, 0, 9, 0, 2, 0, 0], [0, 1, 0, 0, 3, 2, 0, 0, 0], [0, 6, 3, 0, 0, 4, 8, 0, 0], [7, 0, 0, 8, 0, 9, 3, 0, 2], [0, 8, 5, 2, 0, 0, 7, 6, 4], [3, 0, 1, 0, 6, 0, 0, 0, 8], [6, 0, 0, 0, 0, 5, 0, 8, 0], [5, 9, 4, 0, 8, 0, 6, 2, 7], [0, 0, 0, 7, 0, 0, 5, 0, 0]]"
medium_180,medium,36,"[[1, 0, 3, 7, 0, 0, 6, 0, 0], [5, 8, 0, 9, 1, 3, 2, 4, 0], [0, 0, 0, 8, 0, 6, 0, 0, 0], [2, 0, 0, 0, 6, 0, 7, 3, 0], [3, 0, 7, 4, 2, 0, 0, 0, 5], [6, 0, 0, 1, 0, 7, 0, 0, 4], [8, 0, 0, 0, 0, 1, 4, 0, 3], [7, 0, 0, 0, 0, 5, 0, 0, 0], [9, 0, 1, 3, 0, 4, 0, 0, 0]]"
medium_181,medium,36,"[[0, 0, 6, 1, 8, 3, 0, 4, 5], [0, 0, 0, 5, 4, 0, 9, 6, 0], [2, 5, 0, 7, 0, 0, 0, 0, 1], [6, 0, 0, 3, 5, 0, 4, 0, 0], [0, 0, 0, 0, 1, 6, 0, 0, 0], [8, 0, 5, 0, 0, 0, 0, 1, 9], [7, 0, 0, 0, 3, 0, 0, 2, 0], [1, 0, 3, 0, 2, 0, 7, 0, 0], [0, 0, 0, 4, 9, 7, 1, 0, 6]]"
medium_182,medium,36,"[[0, 0, 0, 5, 0, 7, 6, 0, 0], [6, 0, 4, 0, 9, 0, 5, 0, 0], [0, 7, 8, 6, 4, 0, 0, 0, 2], [9, 3, 7, 0, 0, 0, 0, 0, 6], [0, 6, 2, 0, 0, 0, 8, 1, 5], [0, 5, 0, 0, 0, 6, 9, 0, 0], [2, 0, 0, 0, 0, 9, 0, 6, 0], [0, 8, 6, 2, 3, 0, 0, 0, 9], [0, 9, 0, 0, 0, 0, 2, 3, 4]]"
medium_183,medium,36,"[[0, 0, 0, 0, 2, 0, 8, 6, 0], [2, 0, 0, 8, 6, 0, 0, 4, 0], [0, 0, 8, 0, 0, 7, 0, 0, 0], [3, 0, 6, 0, 0, 0, 0, 1, 9], [7, 0, 0, 0, 1, 0, 0, 3, 0], [0, 0, 2, 6, 0, 0, 0, 0, 8], [8, 6, 7, 1, 9, 4, 0, 5, 0], [9, 4, 0, 3, 0, 2, 7, 0, 6], [0, 2, 0, 0, 0, 6, 0, 9, 4]]"
medium_184,medium,36,"[[0, 8, 0, 0, 0, 5, 4, 0, 0], [0, 0, 9, 2, 0, 6, 0, 1, 5], [0, 0, 1, 9, 0, 7, 0, 0, 0], [9, 0, 0, 0, 7, 0, 0, 3, 1], [1, 0, 0, 4, 5, 9, 7, 0, 0], [0, 7, 0, 0, 0, 0, 5, 0, 9], [8, 0, 7, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 2, 6, 3], [3, 0, 0, 5, 1, 4, 0, 7, 8]]"
medium_185,medium,36,"[[5, 0, 1, 8, 3, 0, 0, 0, 0], [0, 0, 7, 0, 9, 4, 5, 0, 1], [6, 0, 4, 5, 2, 0, 0, 0, 7], [2, 0, 0, 0, 1, 0, 0, 0, 8], [3, 0, 0, 0, 7, 0, 0, 4, 0], [9, 7, 8, 2, 0, 0, 3, 0, 0], [0, 0, 0, 7, 0, 3, 0, 0, 0], [0, 5, 3, 0, 0, 0, 1, 0, 0], [4, 8, 0, 0, 6, 2, 7, 5, 0]]"
medium_186,medium,36,"[[0, 0, 0, 7, 6, 0, 0, 0, 0], [0, 6, 0, 0, 0, 0, 1, 5, 0], [8, 0, 0, 0, 0, 0, 0, 0, 7], [1, 8, 2, 3, 9, 5, 0, 7, 0], [0, 0, 0, 4, 7, 0, 2, 8, 1], [0, 0, 0, 0, 8, 0, 0, 0, 3], [0, 0, 9, 2, 4, 7, 8, 0, 5], [5, 1, 0, 0, 0, 0, 7, 0, 0], [0, 4, 0, 5, 1, 0, 9, 3, 6]]"
medium_187,medium,36,"[[7, 0, 6, 0, 8, 3, 0, 0, 5], [8, 4, 0, 9, 0, 0, 2, 0, 7], [5, 0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 0, 0, 2, 0, 0, 7, 0], [0, 6, 7, 3, 9, 0, 0, 0, 2], [2, 1, 0, 6, 0, 0, 0, 8, 9], [0, 0, 2, 7, 3, 4, 8, 0, 0], [0, 8, 9, 5, 0, 0, 0, 0, 0], [0, 0, 4, 8, 0, 9, 0, 2, 0]]"
medium_188,medium,36,"[[0, 0, 5, 0, 0, 4, 0, 2, 0], [4, 0, 0, 0, 8, 2, 7, 0, 0], [2, 3, 8, 0, 0, 6, 1, 4, 0], [8, 0, 1, 0, 0, 5, 4, 0, 0], [0, 4, 0, 2, 0, 8, 6, 5, 3], [5, 6, 0, 0, 0, 0, 0, 8, 1], [1, 0, 0, 0, 0, 3, 0, 0, 0], [0, 9, 0, 0, 0, 1, 5, 0, 2], [0, 5, 0, 0, 6, 0, 0, 0, 4]]"
medium_189,medium,36,"[[0, 0, 5, 0, 7, 0, 0, 0, 0], [6, 7, 1, 8, 2, 9, 3, 0, 0], [0, 2, 8, 5, 0, 0, 7, 0, 0], [1, 0, 0, 2, 0, 8, 0, 5, 0], [8, 0, 0, 3, 9, 5, 4, 0, 7], [5, 9, 0, 0, 0, 0, 6, 0, 2], [0, 1, 6, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 5, 0, 0, 2, 0], [0, 0, 4, 6, 1, 0, 0, 3, 9]]"
medium_190,medium,36,"[[8, 0, 0, 2, 5, 4, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 8, 0], [0, 0, 7, 0, 8, 0, 4, 0, 2], [0, 0, 5, 0, 0, 1, 0, 0, 0], [2, 0, 0, 0, 9, 8, 5, 0, 0], [0, 0, 8, 0, 6, 0, 1, 2, 7], [4, 0, 0, 8, 0, 9, 0, 0, 5], [7, 0, 9, 0, 3, 6, 0, 4, 1], [3, 0, 0, 0, 4, 2, 0, 7, 8]]"
medium_191,medium,36,"[[5, 0, 0, 6, 2, 9, 1, 0, 8], [0, 0, 0, 0, 8, 0, 3, 0, 0], [4, 1, 8, 5, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 7, 0, 3, 5], [0, 0, 4, 0, 5, 0, 0, 0, 0], [3, 2, 0, 9, 6, 0, 7, 1, 4], [0, 0, 1, 0, 0, 0, 0, 0, 0], [8, 0, 9, 7, 0, 0, 0, 0, 0], [2, 0, 0, 8, 9, 4, 0, 7, 1]]"
medium_192,medium,36,"[[0, 0, 0, 2, 3, 0, 0, 0, 4], [8, 0, 1, 0, 0, 0, 7, 3, 2], [0, 0, 0, 4, 1, 0, 9, 0, 0], [0, 8, 0, 0, 0, 0, 5, 0, 0], [0, 0, 0, 0, 2, 0, 3, 0, 0], [0, 0, 0, 0, 4, 3, 1, 6, 0], [0, 0, 9, 5, 7, 6, 2, 8, 0], [0, 5, 7, 3, 8, 2, 4, 0, 0], [0, 3, 8, 0, 9, 4, 0, 0, 5]]"
medium_193,medium,36,"[[4, 0, 0, 0, 0, 0, 0, 2, 0], [1, 9, 0, 4, 0, 0, 0, 0, 0], [3, 7, 0, 1, 0, 2, 0, 0, 6], [0, 0, 0, 9, 0, 3, 0, 1, 5], [0, 0, 0, 0, 8, 4, 9, 3, 2], [9, 0, 3, 6, 5, 0, 0, 0, 0], [5, 1, 0, 8, 0, 0, 2, 0, 3], [8, 4, 0, 0, 0, 0, 5, 9, 0], [0, 0, 7, 5, 0, 0, 8, 0, 4]]"
